system_name...1,district,school_name,fac_schtype,system_name...5,total,out_of_school_suspension_oss,juvenile_court_referral,physical_restraint,corporal_punishment,permanent_expulsion,perc_frl,perc_black,perc_hisp,perc_white,perc_migrant,perc_esol,harsh
DeKalb County,DeKalb County,McNair High School,H,DeKalb County,661,338,0,0,0,2,85.57,93,3,1,0,0,340
DeKalb County,DeKalb County,Briar Vista Elementary School,E,DeKalb County,431,0,0,0,0,0,44.78,35,36,18,0,27.4,0
DeKalb County,DeKalb County,Murphy Candler Elementary School,E,DeKalb County,504,47,0,0,0,0,65.4,93,4,0,0,1.6,47
DeKalb County,DeKalb County,Clarkston High School,H,DeKalb County,1422,194,0,0,0,0,66.75,59,4,4,0,42.6,194
DeKalb County,DeKalb County,Cross Keys High School,H,DeKalb County,1530,143,0,0,0,0,77.19,4,89,1,0,32.3,143
DeKalb County,DeKalb County,Hightower Elementary School,E,DeKalb County,730,10,0,0,0,0,92.33,4,89,3,0,63.3,10
DeKalb County,DeKalb County,Kelley Lake Elementary School,E,DeKalb County,334,2,0,0,0,0,88.79,93,3,1,0,1.5,2
DeKalb County,DeKalb County,Laurel Ridge Elementary School,E,DeKalb County,504,1,0,0,0,0,28.97,18,16,50,0,11.1,1
DeKalb County,DeKalb County,Montclair Elementary School,E,DeKalb County,735,20,0,0,0,0,91.97,6,92,1,0,81,20
DeKalb County,DeKalb County,Oakcliff Elementary School,E,DeKalb County,683,10,0,0,0,0,93.27,8,75,2,0,49.8,10
DeKalb County,DeKalb County,Rainbow Elementary School,E,DeKalb County,388,13,0,0,0,0,86.76,96,1,0,0,0.5,13
DeKalb County,DeKalb County,Rowland Elementary School,E,DeKalb County,536,33,0,2,0,0,62.5,82,11,1,0,11.9,35
DeKalb County,DeKalb County,Snapfinger Elementary School,E,DeKalb County,668,123,0,0,0,0,94.32,94,4,0,0,0.9,123
DeKalb County,DeKalb County,Stoneview Elementary School,E,DeKalb County,784,30,0,0,0,0,86.62,88,9,0,0,6.4,30
DeKalb County,DeKalb County,Towers High School,H,DeKalb County,842,291,17,1,0,0,93.31,89,7,0,0,1.7,309
DeKalb County,DeKalb County,Coralwood Education Center,E,DeKalb County,79,1,0,0,0,0,15.19,20,8,58,0,0,1
DeKalb County,DeKalb County,Avondale Elementary School,E,DeKalb County,405,36,0,0,0,0,76.44,83,2,5,0,6.7,36
DeKalb County,DeKalb County,Chamblee Charter High School,H,DeKalb County,1731,96,0,0,0,0,34.95,24,28,31,0,8,96
DeKalb County,DeKalb County,Dunwoody High School,H,DeKalb County,2107,103,0,0,0,0,26.44,15,30,47,0,6.8,103
DeKalb County,DeKalb County,Hawthorne Elementary School,E,DeKalb County,1248,0,0,0,0,0,58.94,30,41,24,0,22.6,0
DeKalb County,DeKalb County,Huntley Hills Elementary School,E,DeKalb County,480,1,0,0,0,0,66.67,24,41,17,0,29,1
DeKalb County,DeKalb County,Kingsley Elementary School,E,DeKalb County,381,3,0,0,0,0,60.1,8,60,25,0,35.4,3
DeKalb County,DeKalb County,Montgomery Elementary School,E,DeKalb County,761,3,0,0,0,0,6.83,13,7,64,0,2,3
DeKalb County,DeKalb County,Redan Elementary School,E,DeKalb County,557,48,0,3,0,0,92.05,94,3,0,0,2.3,51
DeKalb County,DeKalb County,Sagamore Hills Elementary School,E,DeKalb County,404,29,0,0,0,0,25.99,18,20,51,0,9.4,29
DeKalb County,DeKalb County,Southwest DeKalb High School,H,DeKalb County,1176,312,0,1,0,0,71.26,96,2,1,0,0.3,313
Dodge County,Dodge County,Dodge County High School,H,Dodge County,856,2,0,0,4,0,67.76,35,4,57,0,0,6
Dodge County,Dodge County,Dodge County Middle School,M,Dodge County,679,77,0,0,17,0,86.6,32,5,58,0,0.7,94
Dodge County,Dodge County,South Dodge Elementary School,E,Dodge County,719,56,0,0,75,0,86.65,42,3,50,0,1.7,131
Dodge County,Dodge County,North Dodge Elementary School,E,Dodge County,674,17,0,0,13,0,86.65,31,4,60,1,4.6,30
Dodge County,Dodge County,DAC (Dodge County Achievement Center),H,Dodge County,43,88,1,0,1,0,93.02,35,0,56,0,0,90
Dooly County,Dooly County,Dooly County Elementary School,E,Dooly County,555,56,0,0,12,0,85.95,70,18,8,2,9.9,68
Dooly County,Dooly County,Dooly County High School,H,Dooly County,329,144,0,0,0,0,42.86,78,13,7,2,3.3,144
Dooly County,Dooly County,Dooly County Middle School,M,Dooly County,265,15,0,0,17,0,40,71,19,7,1,1.1,32
Dooly County,Dooly County,Dooly County Prep Academy,H,Dooly County,8,4,0,0,0,1,62.5,75,13,13,0,0,5
Dougherty County,Dougherty County,Albany Middle School,M,Dougherty County,982,475,1,0,0,0,79.94,94,2,3,0,0,476
Dougherty County,Dougherty County,Live Oak Elementary School,E,Dougherty County,662,62,0,0,0,0,77.23,90,2,4,0,1.8,62
Dougherty County,Dougherty County,Robert A. Cross Middle Magnet,M,Dougherty County,673,29,0,0,0,0,79.58,85,4,7,0,0,29
Dougherty County,Dougherty County,Robert H Harvey Elementary School,E,Dougherty County,581,10,0,0,0,0,91.2,98,1,1,0,0,10
Dougherty County,Dougherty County,Radium Springs Middle School,M,Dougherty County,816,197,0,0,0,0,85.02,92,4,2,0,2.9,197
Dougherty County,Dougherty County,Lamar Reese School of the Arts,E,Dougherty County,485,4,0,0,0,0,90.38,99,0,0,0,0,4
Dougherty County,Dougherty County,Lincoln Elementary Magnet School,E,Dougherty County,587,35,0,1,0,0,66.33,96,1,2,0,0.7,36
Dougherty County,Dougherty County,Alice Coachman Elementary School,E,Dougherty County,472,27,0,0,0,0,83.61,94,1,4,0,0,27
Dougherty County,Dougherty County,"Martin Luther King, Jr. Elementary School",E,Dougherty County,1546,284,0,0,0,0,89.8,96,0,2,0,0,284
Dougherty County,Dougherty County,Monroe High School,H,Dougherty County,1089,228,0,0,0,0,89.53,97,1,1,0,0.6,228
Dougherty County,Dougherty County,Dougherty Comprehensive High School,H,Dougherty County,1139,319,0,0,0,0,94.4,91,4,3,0,1.1,319
Dougherty County,Dougherty County,Morningside Elementary School,E,Dougherty County,1810,77,0,0,0,0,81.06,92,3,4,0,0,77
Dougherty County,Dougherty County,Northside Elementary School,E,Dougherty County,2113,74,0,0,0,0,82.5,89,1,6,0,0,74
Dougherty County,Dougherty County,Turner Elementary School,E,Dougherty County,477,93,0,0,0,0,92.81,90,5,4,1,4.2,93
Dougherty County,Dougherty County,Lake Park Elementary School,E,Dougherty County,1201,37,0,0,0,0,55.86,49,2,41,0,3.1,37
Dougherty County,Dougherty County,Merry Acres Middle School,M,Dougherty County,685,216,0,0,0,0,85.02,93,1,4,0,0,216
Dougherty County,Dougherty County,Sherwood Acres Elementary School,E,Dougherty County,628,21,0,0,0,0,56.72,84,6,7,0,3.8,21
Dougherty County,Dougherty County,Westover High School,H,Dougherty County,1357,213,0,0,0,0,75.56,87,1,8,0,0.2,213
Dougherty County,Dougherty County,International Studies Elementary Charter School,E,Dougherty County,400,18,0,0,0,0,83.72,69,21,7,0,12.8,18
Dougherty County,Dougherty County,Radium Springs Elementary School,E,Dougherty County,541,18,0,0,0,0,92,81,8,9,0,3.9,18
Dougherty County,Dougherty County,West Town Elementary School,E,Dougherty County,431,5,0,0,0,0,40,98,0,0,0,0,5
Douglas County,Douglas County,Chapel Hill High School,H,Douglas County,1445,125,0,12,0,1,43.25,57,11,24,0,0.9,138
Douglas County,Douglas County,Yeager Middle School,M,Douglas County,569,87,0,0,0,0,71,43,21,29,0,1.4,87
Douglas County,Douglas County,North Douglas Elementary School,E,Douglas County,593,159,0,18,0,0,84.15,73,18,5,0,8.8,177
Douglas County,Douglas County,Bill Arp Elementary School,E,Douglas County,681,27,0,21,0,0,69.31,38,18,36,0,5.7,48
Douglas County,Douglas County,Factory Shoals Middle School,M,Douglas County,865,238,0,18,0,0,68.55,76,12,7,0,1.3,256
Douglas County,Douglas County,Mason Creek Elementary School,E,Douglas County,524,53,0,32,0,0,55.15,31,15,47,0,2.3,85
Douglas County,Douglas County,Mason Creek Middle School,M,Douglas County,860,109,0,7,0,0,61.4,41,19,32,0,1.9,116
Douglas County,Douglas County,Lithia Springs Comprehensive High School,H,Douglas County,1551,715,0,3,0,1,72.73,51,30,15,0,4.3,719
Douglas County,Douglas County,Arbor Station Elementary School,E,Douglas County,664,34,0,3,0,0,62.8,54,16,22,0,6.2,37
Douglas County,Douglas County,Fairplay Middle School,M,Douglas County,496,24,0,0,0,0,31.65,10,8,75,0,0,24
Douglas County,Douglas County,Dorsett Shoals Elementary School,E,Douglas County,460,16,0,11,0,0,70.22,31,20,40,0,8.7,27
Douglas County,Douglas County,Alexander High School,H,Douglas County,1828,96,1,0,0,0,38.24,28,10,56,0,0.7,97
Douglas County,Douglas County,Chestnut Log Middle School,M,Douglas County,740,290,0,10,0,0,78.24,57,22,13,0,4.9,300
Douglas County,Douglas County,South Douglas Elementary School,E,Douglas County,588,0,0,0,0,0,24.66,9,4,80,0,0.7,0
Douglas County,Douglas County,Bright Star Elementary School,E,Douglas County,468,65,0,6,0,0,78.21,66,15,12,0,9.2,71
Douglas County,Douglas County,Holly Springs Elementary,E,Douglas County,575,16,0,21,0,0,44.87,57,12,22,0,3.8,37
Douglas County,Douglas County,New Manchester Elementary School,E,Douglas County,828,197,0,6,0,0,70.53,80,10,6,0,6.9,203
Douglas County,Douglas County,Chapel Hill Elementary School,E,Douglas County,1416,21,0,36,0,0,55.47,61,11,18,0,4.1,57
Douglas County,Douglas County,New Manchester High School,H,Douglas County,1633,332,0,2,0,0,62.71,79,11,6,0,1.2,334
Douglas County,Douglas County,Factory Shoals Elementary School,E,Douglas County,659,39,0,2,0,0,78.15,65,14,14,0,6.2,41
Douglas County,Douglas County,Sweetwater Elementary School,E,Douglas County,490,61,0,13,0,0,82.45,50,28,13,0,21,74
Douglas County,Douglas County,Mirror Lake Elementary School,E,Douglas County,404,25,0,1,0,0,49.26,44,10,34,0,6.4,26
Douglas County,Douglas County,Burnett Elementary School,E,Douglas County,416,44,0,44,0,0,90.14,75,11,8,0,10.8,88
Douglas County,Douglas County,Brighten Academy,E,Douglas County,802,38,0,0,0,0,37.03,61,9,26,0,0,38
Douglas County,Douglas County,Eastside Elementary School,E,Douglas County,3385,30,0,11,0,0,91.29,68,20,8,0,13.3,41
Douglas County,Douglas County,Youth Villages at Inner Harbour,H,Douglas County,57,0,0,0,0,0,49.15,35,2,49,0,0,0
Douglas County,Douglas County,Winston Elementary School,E,Douglas County,434,18,0,0,0,0,68.66,29,28,35,0,15.2,18
Douglas County,Douglas County,Beulah Elementary School,E,Douglas County,452,51,0,1,0,0,75,30,42,21,0,26.3,52
Douglas County,Douglas County,Turner Middle School,M,Douglas County,780,160,0,6,0,0,82.18,44,37,14,0,5.9,166
Douglas County,Douglas County,Lithia Springs Elementary School,E,Douglas County,528,9,0,0,0,0,83.9,34,43,20,0,24.2,9
Douglas County,Douglas County,Chapel Hill Middle School,M,Douglas County,2024,144,0,17,0,0,50.8,62,12,17,0,0.8,161
Douglas County,Douglas County,Douglas County High School,H,Douglas County,1946,462,0,0,0,0,63.72,67,13,14,0,0.6,462
Douglas County,Douglas County,Mount Carmel Elementary School,E,Douglas County,1047,74,0,28,0,0,70.02,59,17,13,0,8.1,102
Douglas County,Douglas County,Stewart Middle School,M,Douglas County,603,193,0,58,0,0,83.42,79,13,3,0,2.7,251
Douglas County,Douglas County,Annette Winn Elementary School,E,Douglas County,462,54,0,30,0,0,84.63,53,31,10,0,20.6,84
Early County,Early County,Early County Elementary School,E,Early County,845,51,0,1,75,0,86.74,71,2,23,0,0,127
Early County,Early County,Early County Middle School,M,Early County,454,116,0,0,5,0,82.12,73,2,22,1,0,121
Early County,Early County,Early County High School,H,Early County,629,97,0,0,26,0,66.33,66,3,29,1,0,123
Echols County,Echols County,Echols County Elementary/Middle School,E,Echols County,598,13,0,0,0,0,91.3,3,49,45,20,22.1,13
Echols County,Echols County,Echols County High School,H,Echols County,211,6,0,0,0,0,91.47,2,37,57,14,4.7,6
Effingham County,Effingham County,Springfield Elementary School,E,Effingham County,619,80,0,24,0,0,55.09,28,5,61,0,0.8,104
Effingham County,Effingham County,Marlow Elementary School,E,Effingham County,731,10,0,0,1,0,29.96,5,8,81,0,1.2,11
Effingham County,Effingham County,Blandford Elementary School,E,Effingham County,669,46,0,0,0,0,42.3,22,8,62,0,2.5,46
Effingham County,Effingham County,South Effingham Elementary School,E,Effingham County,801,4,0,0,0,0,25.97,12,8,71,0,2.1,4
Effingham County,Effingham County,Guyton Elementary School,E,Effingham County,619,48,0,1,0,0,51.53,16,7,74,0,1.5,49
Effingham County,Effingham County,Sand Hill Elementary School,E,Effingham County,1241,22,0,13,0,0,54.84,7,6,81,0,2.7,35
Effingham County,Effingham County,South Effingham High School,H,Effingham County,1632,228,4,2,0,0,28.13,11,8,76,0,0.4,234
Effingham County,Effingham County,Ebenezer Middle School,M,Effingham County,982,162,4,3,0,0,34.62,16,10,67,0,0.8,169
Effingham County,Effingham County,Effingham County Middle School,M,Effingham County,982,337,3,0,0,0,52.95,24,6,64,0,0.2,340
Effingham County,Effingham County,Ebenezer Elementary School,E,Effingham County,707,9,0,0,0,0,37.91,10,8,76,0,2.4,9
Effingham County,Effingham County,South Effingham Middle School,M,Effingham County,1048,112,4,9,0,0,31.2,8,9,78,0,0.7,125
Effingham County,Effingham County,Effingham County High School,H,Effingham County,1834,475,11,10,0,2,38.28,20,7,69,0,0.4,498
Effingham County,Effingham County,Rincon Elementary School,E,Effingham County,871,50,0,1,0,0,42.71,21,10,60,0,2.4,51
Elbert County,Elbert County,Elbert County Middle School,M,Elbert County,930,89,0,0,0,1,93.12,37,10,49,0,1.1,90
Elbert County,Elbert County,Paul J. Blackwell Learning Center,E,Elbert County,319,0,0,0,0,0,87.64,41,27,22,2,19.8,0
Elbert County,Elbert County,Elbert County High School,H,Elbert County,802,79,0,0,0,0,55.86,31,11,55,0,1.1,79
Elbert County,Elbert County,Elbert County Primary School,E,Elbert County,481,24,0,0,0,0,93.14,35,10,48,0,4.4,24
Elbert County,Elbert County,Elbert County Elementary School,E,Elbert County,669,50,0,0,0,0,93.12,38,10,46,0,5.2,50
Emanuel County,Emanuel County,Twin City Elementary School,E,Emanuel County,542,19,0,0,2,0,86.9,29,5,63,0,2.4,21
Emanuel County,Emanuel County,Swainsboro High School,H,Emanuel County,710,87,0,0,0,0,86.76,46,9,42,0,0.7,87
Emanuel County,Emanuel County,Swainsboro Middle School,M,Emanuel County,734,283,0,0,0,0,86.78,47,11,39,0,0.8,283
Emanuel County,Emanuel County,Swainsboro Primary School,E,Emanuel County,672,19,0,0,44,0,86.76,47,10,40,1,7.3,63
Emanuel County,Emanuel County,Swainsboro Elementary School,E,Emanuel County,712,77,0,0,7,0,86.8,48,9,39,1,3.8,84
Emanuel County,Emanuel County,Emanuel County Institute,H,Emanuel County,651,50,0,0,0,0,86.79,29,3,64,0,0.6,50
Evans County,Evans County,Claxton Elementary School,E,Evans County,887,94,0,0,8,0,66.33,37,25,34,2,19.8,102
Evans County,Evans County,Second Chance,M,Evans County,27,18,0,0,0,0,90.12,41,22,37,9,3.7,18
Evans County,Evans County,Claxton High School,H,Evans County,449,37,0,0,0,0,58.53,35,24,36,1,4.2,37
Evans County,Evans County,Claxton Middle School,M,Evans County,419,52,0,0,0,0,86.8,32,27,39,2,4.3,52
Fannin County,Fannin County,Fannin County High School,H,Fannin County,918,113,11,0,0,0,49.35,0,5,92,0,0.4,124
Fannin County,Fannin County,Fannin County Middle School,M,Fannin County,724,7,0,0,0,0,58.43,0,4,94,0,0.3,7
Fannin County,Fannin County,East Fannin Elementary School,E,Fannin County,373,0,0,0,0,0,68.9,0,3,94,1,1.1,0
Fannin County,Fannin County,West Fannin Elementary School,E,Fannin County,480,4,0,0,0,0,62.92,1,9,89,1,4.4,4
Fannin County,Fannin County,Blue Ridge Elementary School,E,Fannin County,1574,0,0,1,0,0,57.31,0,6,92,1,2.6,1
Fayette County,Fayette County,Cleveland Elementary School,E,Fayette County,777,18,0,1,0,0,46.14,38,19,32,0,7.3,19
Fayette County,Fayette County,Sara Harp Minter Elementary School,E,Fayette County,746,7,0,0,0,0,13.54,20,9,61,0,2.7,7
Fayette County,Fayette County,Crabapple Lane Elementary School,E,Fayette County,584,4,0,1,0,0,13.18,16,8,63,0,3.9,5
Fayette County,Fayette County,Whitewater High School,H,Fayette County,1428,64,0,0,0,0,13.24,20,8,63,0,0.2,64
Fayette County,Fayette County,Bennett's Mill Middle School,M,Fayette County,971,62,0,0,0,0,45.42,58,14,17,0,1.8,62
Fayette County,Fayette County,Inman Elementary,E,Fayette County,653,23,0,2,0,0,25.42,27,10,54,0,3.1,25
Fayette County,Fayette County,Booth Middle School,M,Fayette County,1196,48,0,0,0,0,13.71,11,12,62,0,3,48
Fayette County,Fayette County,Huddleston Elementary School,E,Fayette County,575,1,0,0,0,0,25.39,5,20,63,0,9.9,1
Fayette County,Fayette County,North Fayette Elementary School,E,Fayette County,630,39,0,0,0,0,55.56,65,15,9,0,8.1,39
Fayette County,Fayette County,McIntosh High School,H,Fayette County,1748,69,0,0,0,0,9.27,10,11,62,0,2.1,69
Fayette County,Fayette County,Oak Grove Elementary School,E,Fayette County,1406,1,0,0,0,0,23.16,13,16,49,0,11.6,1
Fayette County,Fayette County,Braelinn Elementary School,E,Fayette County,510,1,0,0,0,0,5.49,3,6,81,0,2.5,1
Fayette County,Fayette County,Sandy Creek High School,H,Fayette County,1127,147,0,0,0,0,34.96,59,16,17,0,2.3,147
Fayette County,Fayette County,Kedron Elementary School,E,Fayette County,629,4,0,0,0,0,18.76,17,12,45,0,10.8,4
Fayette County,Fayette County,Starrs Mill High School,H,Fayette County,1385,35,0,0,0,0,5.99,9,7,75,0,0.9,35
Fayette County,Fayette County,Peeples Elementary School,E,Fayette County,716,1,0,0,0,0,7.68,4,9,78,0,2.2,1
Fayette County,Fayette County,Robert J. Burch Elementary School,E,Fayette County,540,7,0,1,0,0,53.15,42,29,19,0,18,8
Fayette County,Fayette County,Spring Hill Elementary School,E,Fayette County,687,25,0,12,0,0,57.35,50,16,19,0,8.4,37
Fayette County,Fayette County,Rising Starr Middle School,M,Fayette County,947,22,0,0,0,0,9.61,11,9,69,0,2,22
Fayette County,Fayette County,Whitewater Middle School,M,Fayette County,871,36,1,0,0,0,20.78,23,7,62,0,0,37
Fayette County,Fayette County,Fayette County High School,H,Fayette County,1398,196,1,0,0,0,37.55,57,13,16,0,1.9,197
Fayette County,Fayette County,Fayetteville Elementary School,E,Fayette County,445,10,0,0,0,0,48.76,62,13,16,0,3.6,10
Fayette County,Fayette County,Flat Rock Middle School,M,Fayette County,803,51,0,1,0,0,44.83,57,19,17,0,4.5,52
Fayette County,Fayette County,Peachtree City Elementary School,E,Fayette County,469,0,0,0,0,0,12.15,9,12,54,0,11.9,0
Floyd County,Floyd County,Johnson Elementary,E,Floyd County,497,7,0,0,0,0,68.21,7,3,84,0,0.8,7
Floyd County,Floyd County,Coosa Middle School,M,Floyd County,593,85,0,0,0,0,68.13,9,22,63,0,3.9,85
Floyd County,Floyd County,Pepperell High School,H,Floyd County,880,31,0,0,0,0,68.18,6,10,80,0,1.3,31
Floyd County,Floyd County,Model High,H,Floyd County,690,38,0,0,0,0,68.26,6,4,87,0,0.4,38
Floyd County,Floyd County,McHenry Primary,E,Floyd County,96,16,0,1,0,0,68.75,14,23,56,0,19.8,17
Floyd County,Floyd County,Model Elementary School,E,Floyd County,481,48,0,3,0,0,68.19,3,4,91,0,4.2,51
Floyd County,Floyd County,Armuchee Elementary School,E,Floyd County,417,34,0,0,0,0,68.11,4,5,86,0,2.2,34
Floyd County,Floyd County,Pepperell Elementary,E,Floyd County,581,19,0,0,0,0,67.64,5,8,83,0,3.6,19
Floyd County,Floyd County,Model Middle School,M,Floyd County,574,51,0,0,0,0,68.12,7,3,86,0,0.7,51
Floyd County,Floyd County,Pepperell Middle School,M,Floyd County,686,123,0,0,0,0,68.22,7,10,79,0,1.5,123
Floyd County,Floyd County,Armuchee Middle School,M,Floyd County,422,42,0,0,0,0,68.01,3,6,85,0,1.9,42
Floyd County,Floyd County,Armuchee High School,H,Floyd County,523,24,0,0,0,0,71.7,3,4,89,0,0.6,24
Floyd County,Floyd County,Alto Park Elementary School,E,Floyd County,403,15,0,2,0,0,67.99,7,35,50,0,26.6,17
Floyd County,Floyd County,Garden Lakes Elementary School,E,Floyd County,607,7,0,0,0,0,68.2,13,18,64,0,9.4,7
Floyd County,Floyd County,Cave Spring Elementary School,E,Floyd County,241,2,0,0,0,0,68.05,5,2,87,0,0.8,2
Floyd County,Floyd County,Glenwood Primary School,E,Floyd County,389,8,0,6,0,0,68.12,4,4,85,0,3.1,14
Floyd County,Floyd County,Pepperell Primary,E,Floyd County,416,36,0,0,0,0,68.03,4,4,89,0,4.1,36
Floyd County,Floyd County,Coosa High School,H,Floyd County,720,48,0,0,0,0,68.33,13,20,62,0,1.7,48
Forsyth County,Forsyth County,Settles Bridge Elementary School,E,Forsyth County,1034,2,0,7,0,0,6.96,6,6,34,0,7,9
Forsyth County,Forsyth County,Matt Elementary School,E,Forsyth County,1206,20,0,52,0,0,21.72,2,15,78,0,6,72
Forsyth County,Forsyth County,Cumming Elementary School,E,Forsyth County,930,5,0,47,0,0,59.89,4,55,38,1,39,52
Forsyth County,Forsyth County,Sharon Elementary School,E,Forsyth County,1683,5,0,3,0,0,33.73,4,6,61,0,2.5,8
Forsyth County,Forsyth County,Riverwatch Middle School,M,Forsyth County,1478,30,0,12,0,0,7.02,4,6,34,0,1.6,42
Forsyth County,Forsyth County,Shiloh Point Elementary,E,Forsyth County,1284,4,0,81,0,0,8.49,3,10,36,0,7.9,85
Forsyth County,Forsyth County,West Forsyth High School,H,Forsyth County,2561,113,0,8,0,1,9.61,3,11,77,0,0.6,122
Forsyth County,Forsyth County,Johns Creek Elementary,E,Forsyth County,1008,4,0,32,0,0,6,4,5,18,0,9.5,36
Forsyth County,Forsyth County,Mashburn Elementary School,E,Forsyth County,681,2,0,58,0,0,22.17,3,20,56,0,12.6,60
Forsyth County,Forsyth County,Coal Mountain Elementary School,E,Forsyth County,748,6,0,30,0,0,21.12,7,11,71,0,8.3,36
Forsyth County,Forsyth County,South Forsyth High School,H,Forsyth County,2600,84,0,0,0,0,5.81,3,7,61,0,0.9,84
Forsyth County,Forsyth County,Chattahoochee Elementary School,E,Forsyth County,2183,22,0,187,0,0,37.63,2,23,69,0,12.6,209
